verse_id,text,chapter,ppl_gpt,z_gpt,ppl_dicta,z_dicta,CFI,shared_seam,cfi_percentile
Isa.52.13,הנה ישכיל עבדי ירום ונשא וגבה מאד,52,16.265666547,-1.0500632472,1.4294059617,-1.2434673554,-2.2935306025999997,False,0.93
Isa.52.14,כאשר שממו עליך רבים כן משחת מאיש מראהו ותארו מבני אדם,52,162.4041352272,0.0885130664,10365.2647118414,1.4750884094,1.5636014758,False,82.42
Isa.52.15,כן יזה גוים רבים עליו יקפצו מלכים פיהם כי אשר לא ספר להם ראו ואשר לא שמעו התבוננ,52,104.7296686876,-0.5366773077,338.489485306,-0.8117201609,-1.3483974686,False,23.24
Isa.53.1,מי האמין לשמעתנו וזרוע יהוה על מי נגלתה,53,447.8645115009,1.928310545,788.41531693,-0.7244087447,1.2039018003,False,75.76
Isa.53.2,ויעל כיונק לפניו וכשרש מארץ ציה לא תאר לו ולא הדר ונראהו ולא מראה ונחמדהו,53,180.3333445923,-0.0223645717,13249.9783240246,-0.14016279,-0.1625273617,False,56.24
Isa.53.3,נבזה וחדל אישים איש מכאבות וידוע חלי וכמסתר פנים ממנו נבזה ולא חשבנהו,53,87.4248370396,-0.7567522381,61616.2243466992,1.9672599267,1.2105076886,False,75.91
Isa.53.4,אכן חלינו הוא נשא ומכאבינו סבלם ואנחנו חשבנהו נגוע מכה אלהים ומענה,53,96.5561884858,-0.1621814616,6408.7331912741,-0.478763068,-0.6409445296,False,48.8
Isa.53.5,והוא מחלל מפשענו מדכא מעונתינו מוסר שלומנו עליו ובחברתו נרפא לנו,53,130.7346764805,1.3284607804,4349.1794661797,-0.4475139875,0.8809467928999999,False,70.95
Isa.53.6,כלנו כצאן תעינו איש לדרכו פנינו ויהוה הפגיע בו את עון כלנו,53,28.4114835321,-0.7717424613,476.1580130878,-0.9538682266,-1.7256106879000002,False,10.61
Isa.53.7,נגש והוא נענה ולא יפתח פיו כשה לטבח יובל וכרחל לפני גזזיה נאלמה ולא יפתח פיו,53,91.1670378942,-0.5037435954,1423.522601339,-0.5832057612,-1.0869493566,False,34.86
Isa.53.8,מעצר וממשפט לקח ואת דורו מי ישוחח כי נגזר מארץ חיים מפשע עמי נגע למו,53,604.5482053113,1.9742302216,15749.4789620621,1.9917160343,3.9659462559,True,99.46
Isa.53.9,ויתן את רשעים קברו ואת עשיר במתיו על לא חמס עשה ולא מרמה בפיו,53,123.8205513772,-0.4791588923,1626.7695927214,-0.5469689323,-1.0261278246,False,36.72
Isa.53.10,ויהוה חפץ דכאו החלי אם תשים אשם נפשו יראה זרע יאריך ימים וחפץ יהוה בידו יצלח,53,115.2047815741,-0.5594921741,202.6213611517,-0.5925859669,-1.152078141,False,32.38
Isa.53.11,מעמל נפשו יראה ישבע בדעתו יצדיק צדיק עבדי לרבים ועונתם הוא יסבל,53,150.7292659301,1.5203324591,163591.0895004336,1.9985387028,3.5188711619,False,95.04
Isa.53.12,לכן אחלק לו ברבים ואת עצומים יחלק שלל תחת אשר הערה למות נפשו ואת פשעים נמנה והוא,53,117.4785607883,0.2386898249,7110.711484306,-0.7601959728,-0.5215061478999999,False,51.36
Isa.54.1,רני עקרה לא ילדה פצחי רנה וצהלי לא חלה כי רבים בני שוממה מבני בעולה אמר יהוה,54,83.6663585233,-0.5432813682,731.0729531402,-0.9436312259,-1.4869125941,False,18.13
Isa.54.2,הרחיבי מקום אהלך ויריעות משכנותיך יטו אל תחשכי האריכי מיתריך ויתדתיך חזקי,54,92.4518620611,0.5322317065,165080.8889633694,1.9845749903,2.5168066968,False,89.62
Isa.54.3,כי ימין ושמאול תפרצי וזרעך גוים יירש וערים נשמות יושיבו,54,58.9316528117,-0.3206585507,24169.3924257654,-0.253892829,-0.5745513796999999,False,50.27
Isa.54.4,אל תיראי כי לא תבושי ואל תכלמי כי לא תחפירי כי בשת עלומיך תשכחי וחרפת אלמנותיך ל,54,31.639188235,-1.1008370765,7636.3368083334,-0.5291739517,-1.6300110282,False,13.17
Isa.54.5,כי בעליך עשיך יהוה צבאות שמו וגאלך קדוש ישראל אלהי כל הארץ יקרא,54,62.0390327953,-0.3271598627,3194.9731710707,-0.6967386691,-1.0238985318,False,36.79
Isa.54.6,כי כאשה עזובה ועצובת רוח קראך יהוה ואשת נעורים כי תמאס אמר אלהיך,54,165.0527414628,1.911903053,3784.8043242103,-0.5279358315,1.3839672215,False,79.32
Isa.54.7,ברגע קטן עזבתיך וברחמים גדלים אקבצך,54,67.3322333638,-0.122898359,83755.7356813898,1.9985909721,1.8756926131,False,85.36
Isa.54.8,בשצף קצף הסתרתי פני רגע ממך ובחסד עולם רחמתיך אמר גאלך יהוה,54,34.4880434603,-0.6296490465,4137.5482363464,-0.637228524,-1.2668775705,False,27.19
Isa.54.9,כי מי נח זאת לי אשר נשבעתי מעבר מי נח עוד על הארץ כן נשבעתי מקצף עליך ומגער בך,54,37.0888378999,-0.5822098558,669.3132798709,-1.0649276393,-1.6471374951,False,12.55
Isa.54.10,כי ההרים ימושו והגבעות תמוטנה וחסדי מאתך לא ימוש וברית שלומי לא תמוט אמר מרחמך י,54,29.0447872186,-0.6449791465,28469.2037822276,0.5471521078,-0.09782703869999998,False,57.01
Isa.54.11,עניה סערה לא נחמה הנה אנכי מרביץ בפוך אבניך ויסדתיך בספירים,54,157.5850969581,1.9530672324,51618.0914163706,1.7096877921,3.6627550245,False,96.13
Isa.54.12,ושמתי כדכד שמשתיך ושעריך לאבני אקדח וכל גבולך לאבני חפץ,54,44.3480385622,-0.5643744226,3558.2870051867,-1.0533379867,-1.6177124093,False,13.56
Isa.54.13,וכל בניך למודי יהוה ורב שלום בניך,54,10.6651255303,-0.7787929099,2.5385518113,-0.9564177669,-1.7352106768,False,10.38
Isa.54.14,בצדקה תכונני רחקי מעשק כי לא תיראי וממחתה כי לא תקרב אליך,54,171.956673372,-0.3317140958,50821.9330938107,1.9857652138,1.654051118,False,83.66
Isa.54.15,הן גור יגור אפס מאותי מי גר אתך עליך יפול,54,815.8089850648,1.8644263177,6553.0679094921,-0.2578668854,1.6065594323,False,82.96
Isa.54.16,הן הנה אנכי בראתי חרש נפח באש פחם ומוציא כלי למעשהו ואנכי בראתי משחית לחבל,54,301.5114358358,0.0987009,756.2995746989,-0.5529539681,-0.4542530681,False,52.29
Isa.54.17,כל כלי יוצר עליך לא יצלח וכל לשון תקום אתך למשפט תרשיעי זאת נחלת עבדי יהוה וצדקת,54,20.5033033829,-0.8096873673,84.1722382298,-0.5697616019,-1.3794489692,False,21.92
Isa.55.1,הוי כל צמא לכו למים ואשר אין לו כסף לכו שברו ואכלו ולכו שברו בלוא כסף ובלוא מחיר,55,55.2885904612,-0.4402853645,110.192520941,-0.5201542099,-0.9604395744,False,39.66
Isa.55.2,למה תשקלו כסף בלוא לחם ויגיעכם בלוא לשבעה שמעו שמוע אלי ואכלו טוב ותתענג בדשן נפ,55,102.9405316366,1.7269154823,63658.0929290776,0.0394171963,1.7663326786,False,84.66
Isa.55.3,הטו אזנכם ולכו אלי שמעו ותחי נפשכם ואכרתה לכם ברית עולם חסדי דוד הנאמנים,55,25.8703995738,-1.3138724243,1534.4027682,-0.648016158,-1.9618885822999999,False,4.49
Isa.55.4,הן עד לאומים נתתיו נגיד ומצוה לאמים,55,56.7922629459,-0.280374086,235005.5865816053,1.9322289038,1.6518548177999999,False,83.5
Isa.55.5,הן גוי לא תדע תקרא וגוי לא ידעוך אליך ירוצו למען יהוה אלהיך ולקדוש ישראל כי פארך,55,51.9308251851,-0.2777816208,1151.8286644964,-0.5590571215,-0.8368387423,False,43.38
Isa.55.6,דרשו יהוה בהמצאו קראהו בהיותו קרוב,55,83.8395231876,1.2760591851,21979.2397493972,-0.327957236,0.9481019491,False,71.96
Isa.55.7,יעזב רשע דרכו ואיש און מחשבתיו וישב אל יהוה וירחמהו ואל אלהינו כי ירבה לסלוח,55,67.8038848229,0.75312166,2270.6578714782,-0.5823166575,0.17080500250000008,False,61.19
Isa.55.8,כי לא מחשבותי מחשבותיכם ולא דרכיכם דרכי נאם יהוה,55,16.5380466763,-1.1221371003,45.9381037469,-0.8192390777,-1.941376178,False,4.73
Isa.55.9,כי גבהו שמים מארץ כן גבהו דרכי מדרכיכם ומחשבתי ממחשבתיכם,55,18.7466266186,-0.9355309922,9817.0070616185,1.9496007076,1.0140697153999998,False,72.97
Isa.55.10,כי כאשר ירד הגשם והשלג מן השמים ושמה לא ישוב כי אם הרוה את הארץ והולידה והצמיחה ,55,44.6182580432,1.4768832903,289.7607983887,-0.655764951,0.8211183393,False,70.18
Isa.55.11,כן יהיה דברי אשר יצא מפי לא ישוב אלי ריקם כי אם עשה את אשר חפצתי והצליח אשר שלחת,55,33.9347341643,-0.4570468452,22.094550502,-0.9408510816,-1.3978979268,False,21.07
Isa.55.12,כי בשמחה תצאו ובשלום תובלון ההרים והגבעות יפצחו לפניכם רנה וכל עצי השדה ימחאו כף,55,32.4790759645,-0.4652169153,3683.1509740677,1.4475322121,0.9823152968000001,False,72.58
Isa.55.13,תחת הנעצוץ יעלה ברוש תחת ותחת הסרפד יעלה הדס והיה ליהוה לשם לאות עולם לא יכרת,55,139.9038832881,1.8690865481,2936.4008741235,0.9719709944,2.8410575425,False,91.48
Isa.56.1,כה אמר יהוה שמרו משפט ועשו צדקה כי קרובה ישועתי לבוא וצדקתי להגלות,56,14.7908300377,-0.9900615097,159.9105391521,-1.2136455176,-2.2037070273,False,1.78
Isa.56.2,אשרי אנוש יעשה זאת ובן אדם יחזיק בה שמר שבת מחללו ושמר ידו מעשות כל רע,56,63.9162543014,0.1637057228,243.7285173905,-1.0042227288,-0.840517006,False,43.22
Isa.56.3,ואל יאמר בן הנכר הנלוה אל יהוה לאמר הבדל יבדילני יהוה מעל עמו ואל יאמר הסריס הן ,56,39.7244371315,0.4385363551,2544.7793924497,1.2765372126,1.7150735677000002,False,84.35
Isa.56.4,כי כה אמר יהוה לסריסים אשר ישמרו את שבתותי ובחרו באשר חפצתי ומחזיקים בבריתי,56,24.5422719039,-0.8030617884,1114.5649895387,-0.5257042525,-1.3287660409,False,23.78
Isa.56.5,ונתתי להם בביתי ובחומתי יד ושם טוב מבנים ומבנות שם עולם אתן לו אשר לא יכרת,56,15.0011595077,-0.8005818545,2291.7814235037,0.9502723305,0.14969047600000007,False,60.81
Isa.56.6,ובני הנכר הנלוים על יהוה לשרתו ולאהבה את שם יהוה להיות לו לעבדים כל שמר שבת מחלל,56,49.3643651801,1.0820624279,1556.8931340638,-0.4983140768,0.5837483510999999,False,67.0
Isa.56.7,והביאותים אל הר קדשי ושמחתים בבית תפלתי עולתיהם וזבחיהם לרצון על מזבחי כי ביתי ב,56,7.8375803556,-0.7599742004,1246.8257438616,-0.7250763182,-1.4850505186,False,18.28
Isa.56.8,נאם אדני יהוה מקבץ נדחי ישראל עוד אקבץ עליו לנקבציו,56,52.4912949088,-0.6608348886,17605.1932747253,0.6227557454,-0.03807914319999994,False,57.86
Isa.56.9,כל חיתו שדי אתיו לאכל כל חיתו ביער,56,241.9357648624,0.642934372,5904.4343728693,-0.4690258295,0.17390854250000004,False,61.27
Isa.56.10,צפו צפיו עורים כלם לא ידעו כלם כלבים אלמים לא יוכלו לנבח הזים שכבים אהבי לנום,56,370.7368584873,0.5598658249,28625.7231905861,1.4669490574,2.0268148823,False,86.13
Isa.56.11,והכלבים עזי נפש לא ידעו שבעה והמה רעים לא ידעו הבין כלם לדרכם פנו איש לבצעו מקצה,56,109.3944456133,-0.8944060342,1206.7394223876,-0.8727871708,-1.7671932049999999,False,9.3
Isa.56.12,אתיו אקחה יין ונסבאה שכר והיה כזה יום מחר גדול יתר מאד,56,563.0901991635,1.650214477,18341.6198109876,0.1875439221,1.8377583991,False,85.05
Isa.57.1,הצדיק אבד ואין איש שם על לב ואנשי חסד נאספים באין מבין כי מפני הרעה נאסף הצדיק,57,69.1665545026,-0.8860759494,26.0695866398,-0.9539754738,-1.8400514232,False,7.59
Isa.57.2,יבוא שלום ינוחו על משכבותם הלך נכחו,57,77.9618627895,-0.8840523887,31150.3307183429,0.2957416096,-0.5883107791,False,49.96
Isa.57.3,ואתם קרבו הנה בני עננה זרע מנאף ותזנה,57,503.2636352958,1.9672036763,67383.5752234798,1.8011257184,3.7683293947000003,False,97.13
Isa.57.4,על מי תתענגו על מי תרחיבו פה תאריכו לשון הלוא אתם ילדי פשע זרע שקר,57,135.7413643972,-0.7215144405,2656.1292193422,-1.1129706758,-1.8344851163,False,7.75
Isa.57.5,הנחמים באלים תחת כל עץ רענן שחטי הילדים בנחלים תחת סעפי הסלעים,57,140.9087457778,-0.9679694609,7167.9565409549,-0.5963418147,-1.5643112756000002,False,15.03
Isa.57.6,בחלקי נחל חלקך הם הם גורלך גם להם שפכת נסך העלית מנחה העל אלה אנחם,57,532.0232254412,1.7120969163,33422.4715960351,0.3764544266,2.0885513428999998,False,86.52
Isa.57.7,על הר גבה ונשא שמת משכבך גם שם עלית לזבח זבח,57,234.5139887712,-0.6958142523,955.4639527668,-0.9839721817,-1.679786434,False,11.39
Isa.57.8,ואחר הדלת והמזוזה שמת זכרונך כי מאתי גלית ותעלי הרחבת משכבך ותכרת לך מהם אהבת מש,57,346.4335616975,-0.3370610151,71991.4969586916,0.4591289272,0.12206791209999995,False,60.34
Isa.57.9,ותשרי למלך בשמן ותרבי רקחיך ותשלחי צריך עד מרחק ותשפילי עד שאול,57,1088.1058365036,1.9325297831,135727.235407688,1.7291621753,3.6616919583999996,False,96.05
Isa.57.10,ברב דרכך יגעת לא אמרת נואש חית ידך מצאת על כן לא חלית,57,108.5212918589,-0.584310167,1414.3074068796,-0.7866805203,-1.3709906873,False,22.39
Isa.57.11,ואת מי דאגת ותיראי כי תכזבי ואותי לא זכרת לא שמת על לבך הלא אני מחשה ומעלם ואותי,57,77.8459255523,-0.5558907695,5510.0025779285,-0.6945152886,-1.2504060581,False,27.89
Isa.57.12,אני אגיד צדקתך ואת מעשיך ולא יועילוך,57,60.6956574449,-1.3319388885,2277.135271532,-0.5060348309,-1.8379737194,False,7.67
Isa.57.13,בזעקך יצילך קבוציך ואת כלם ישא רוח יקח הבל והחוסה בי ינחל ארץ ויירש הר קדשי,57,155.5418853202,1.4174952974,65751.2569110002,1.9944445847,3.4119398821,False,94.42
Isa.57.14,ואמר סלו סלו פנו דרך הרימו מכשול מדרך עמי,57,125.2390754253,0.7965530456,628.3320419737,-0.593098011,0.20345503459999992,False,62.12
Isa.57.15,כי כה אמר רם ונשא שכן עד וקדוש שמו מרום וקדוש אשכון ואת דכא ושפל רוח להחיות רוח ,57,20.3462289291,-1.2501458861,38.6454916554,-0.6462890074,-1.8964348935,False,5.89
Isa.57.16,כי לא לעולם אריב ולא לנצח אקצוף כי רוח מלפני יעטוף ונשמות אני עשיתי,57,73.5724900376,-0.5827760838,9432.5931487025,-0.7399554303,-1.3227315141,False,24.09
Isa.57.17,בעון בצעו קצפתי ואכהו הסתר ואקצף וילך שובב בדרך לבו,57,284.7029461433,1.794894158,314902.6059313273,0.6046814729,2.3995756309,False,88.92
Isa.57.18,דרכיו ראיתי וארפאהו ואנחהו ואשלם נחמים לו ולאבליו,57,121.7211216674,-0.1714651591,561332.4870502625,1.7005632296,1.5290980705,False,82.11
Isa.57.19,בורא נוב ניב שפתים שלום שלום לרחוק ולקרוב אמר יהוה ורפאתיו,57,129.278500279,-0.4818056915,5164.4905315339,-0.7877145973,-1.2695202888000001,False,27.11
Isa.57.20,והרשעים כים נגרש כי השקט לא יוכל ויגרשו מימיו רפש וטיט,57,66.8737791678,-0.8411179653,24840.117417018,-0.4291279334,-1.2702458987,False,27.03
Isa.57.21,אין שלום אמר אלהי לרשעים,57,237.4861872267,1.8421957848,864.0149325088,-0.910777608,0.9314181767999999,False,71.65
Isa.58.1,קרא בגרון אל תחשך כשופר הרם קולך והגד לעמי פשעם ולבית יעקב חטאתם,58,52.8884862118,-0.8932590361,6152.8167872568,-0.3212359064,-1.2144949425,False,29.28
Isa.58.2,ואותי יום יום ידרשון ודעת דרכי יחפצון כגוי אשר צדקה עשה ומשפט אלהיו לא עזב ישאלו,58,61.6662343897,-0.8118510645,5462.7016770297,-0.407321228,-1.2191722925,False,28.97
Isa.58.3,למה צמנו ולא ראית ענינו נפשנו ולא תדע הן ביום צמכם תמצאו חפץ וכל עצביכם תנגשו,58,181.9677163195,1.9549630943,6740.84036533,-0.5862024673,1.368760627,False,79.01
Isa.58.4,הן לריב ומצה תצומו ולהכות באגרף רשע לא תצומו כיום להשמיע במרום קולכם,58,75.4538444281,-0.5288778775,25374.5602814326,0.3920110078,-0.13686686970000006,False,56.55
Isa.58.5,הכזה יהיה צום אבחרהו יום ענות אדם נפשו הלכף כאגמן ראשו ושק ואפר יציע הלזה תקרא צ,58,42.9397227038,-0.8287746221,11893.0606182088,-0.4719197889,-1.300694411,False,25.17
Isa.58.6,הלוא זה צום אבחרהו פתח חרצבות רשע התר אגדות מוטה ושלח רצוצים חפשים וכל מוטה תנתק,58,165.9410072374,1.8621753028,46960.1536430766,1.4946641961,3.3568394989000003,False,93.8
Isa.58.7,הלוא פרס לרעב לחמך ועניים מרודים תביא בית כי תראה ערם וכסיתו ומבשרך לא תתעלם,58,19.3868330281,-0.9307476003,5238.2369121042,-0.9408284629,-1.8715760632,False,6.43
Isa.58.8,אז יבקע כשחר אורך וארכתך מהרה תצמח והלך לפניך צדקך כבוד יהוה יאספך,58,24.4703067462,-0.9545530367,33593.8113853571,-0.1021746013,-1.056727638,False,36.1
Isa.58.9,אז תקרא ויהוה יענה תשוע ויאמר הנני אם תסיר מתוכך מוטה שלח אצבע ודבר און,58,106.5426871296,1.7228917642,6493.1109087927,-1.0043146639,0.7185771002999999,False,68.55
Isa.58.10,ותפק לרעב נפשך ונפש נענה תשביע וזרח בחשך אורך ואפלתך כצהרים,58,67.0761584204,-0.4574744826,91951.3783516542,1.5393259522,1.0818514696000001,False,73.59
Isa.58.11,ונחך יהוה תמיד והשביע בצחצחות נפשך ועצמתיך יחליץ והיית כגן רוה וכמוצא מים אשר לא,58,27.6064497177,-0.5905389806,63805.1940753691,0.8048730439,0.21433406330000004,False,62.28
Isa.58.12,ובנו ממך חרבות עולם מוסדי דור ודור תקומם וקרא לך גדר פרץ משבב נתיבות לשבת,58,727.3747187233,1.9944832856,4852.155229988,-0.8013226057,1.1931606799,False,75.37
Isa.58.13,אם תשיב משבת רגלך עשות חפציך ביום קדשי וקראת לשבת ענג לקדוש יהוה מכבד וכבדתו מעש,58,11.5957928541,-0.567865478,4088.5501855636,-0.4998803599,-1.0677458379,False,35.24
Isa.58.14,אז תתענג על יהוה והרכבתיך על במותי ארץ והאכלתיך נחלת יעקב אביך כי פי יהוה דבר,58,8.7891389618,-0.7064022386,6651.3622148094,1.4419663724,0.7355641338000001,False,68.86
Isa.59.1,הן לא קצרה יד יהוה מהושיע ולא כבדה אזנו משמוע,59,76.3917386517,-0.0003515574,895.7265159559,-0.560514786,-0.5608663434000001,False,50.58
Isa.59.2,כי אם עונתיכם היו מבדלים בינכם לבין אלהיכם וחטאותיכם הסתירו פנים מכם משמוע,59,175.4786152775,-0.3841481387,2850.4328905098,-0.4977649205,-0.8819130592,False,41.91
Isa.59.3,כי כפיכם נגאלו בדם ואצבעותיכם בעון שפתותיכם דברו שקר לשונכם עולה תהגה,59,109.8137536171,-0.614743228,115327.4956242251,-0.0399915508,-0.6547347788,False,48.33
Isa.59.4,אין קרא בצדק ואין נשפט באמונה בטוח על תהו ודבר שוא הרו עמל והוליד און,59,1897.2577715862,1.9742609108,702.7401938567,-0.6716430595,1.3026178513,False,77.46
Isa.59.5,ביצי צפעוני בקעו וקורי עכביש יארגו האכל מביציהם ימות והזורה תבקע אפעה,59,415.4012413449,-0.1849204346,495096.0514848793,1.9555936114,1.7706731768000001,False,84.74
Isa.59.6,קוריהם לא יהיו לבגד ולא יתכסו במעשיהם מעשיהם מעשי און ופעל חמס בכפיהם,59,128.9931536857,-0.6965275638,22873.1876551856,-0.4568520811,-1.1533796449,False,32.3
Isa.59.7,רגליהם לרע ירצו וימהרו לשפך דם נקי מחשבותיהם מחשבות און שד ושבר במסלותם,59,160.207507723,-0.9519903982,34355.5723012167,-0.4301944786,-1.3821848768,False,21.69
Isa.59.8,דרך שלום לא ידעו ואין משפט במעגלותם נתיבותיהם עקשו להם כל דרך בה לא ידע שלום,59,350.1667272937,1.0545136966,1191.8893207564,-0.6043515434,0.45016215319999997,False,65.22
Isa.59.9,על כן רחק משפט ממנו ולא תשיגנו צדקה נקוה לאור והנה חשך לנגהות באפלות נהלך,59,264.8523792234,-0.5506078115,26629.1274539563,-0.7396506238,-1.2902584353000002,False,25.87
Isa.59.10,נגששה כעורים קיר וכאין עינים נגששה כשלנו בצהרים כנשף באשמנים כמתים,59,353.6951496148,-0.1124638886,497502.9032426366,1.6703049025,1.5578410139,False,82.34
Isa.59.11,נהמה כדבים כלנו וכיונים הגה נהגה נקוה למשפט ואין לישועה רחקה ממנו,59,848.4066344134,1.5277766891,295025.2449864403,0.5927166284,2.1204933175,False,86.68
Isa.59.12,כי רבו פשעינו נגדך וחטאותינו ענתה בנו כי פשעינו אתנו ועונתינו ידענום,59,92.869489025,-1.2741497,18771.7866180086,-0.8728133916,-2.1469630916,False,2.09
Isa.59.13,פשע וכחש ביהוה ונסוג מאחר אלהינו דבר עשק וסרה הרו והגו מלב דברי שקר,59,629.1461571744,0.8069773569,87589.4504616836,0.0408374799,0.8478148368,False,70.72
Isa.59.14,והסג אחור משפט וצדקה מרחוק תעמד כי כשלה ברחוב אמת ונכחה לא תוכל לבוא,59,258.0873249677,0.1343306983,13979.9163202249,-0.5589129015,-0.42458220319999995,False,52.59
Isa.59.15,ותהי האמת נעדרת וסר מרע משתולל וירא יהוה וירע בעיניו כי אין משפט,59,88.3527696866,-0.6169834922,75.5051854986,-1.051896073,-1.6688795652000001,False,11.77
Isa.59.16,וירא כי אין איש וישתומם כי אין מפגיע ותושע לו זרעו וצדקתו היא סמכתהו,59,80.6878338932,-0.7338004177,34328.8764117412,-0.4088658195,-1.1426662372,False,32.77
Isa.59.17,וילבש צדקה כשרין וכובע ישועה בראשו וילבש בגדי נקם תלבשת ויעט כמעיל קנאה,59,52.3873865564,-0.9843011068,144337.852009281,1.638123834,0.6538227271999999,False,67.47
Isa.59.18,כעל גמלות כעל ישלם חמה לצריו גמול לאיביו לאיים גמול ישלם,59,321.6088107967,1.177158205,87776.3153898327,0.6161771516,1.7933353566,False,84.9
Isa.59.19,וייראו ממערב את שם יהוה וממזרח שמש את כבודו כי יבוא כנהר צר רוח יהוה נססה בו,59,332.2617244733,1.2543031716,1838.3660570031,-0.7582714976,0.4960316739999999,False,65.92
Isa.59.20,ובא לציון גואל ולשבי פשע ביעקב נאם יהוה,59,35.0476503553,-0.6877379132,86.8252379948,-0.5112360599,-1.1989739731,False,29.82
Isa.59.21,ואני זאת בריתי אותם אמר יהוה רוחי אשר עליך ודברי אשר שמתי בפיך לא ימושו מפיך ומפ,59,5.0356378107,-0.5710287927,4.0674587012,-0.6100050327,-1.1810338254,False,30.75
Isa.60.1,קומי אורי כי בא אורך וכבוד יהוה עליך זרח,60,7.0002516428,-0.808741202,1.7552693202,-0.9168739734,-1.7256151754,False,10.53
Isa.60.2,כי הנה החשך יכסה ארץ וערפל לאמים ועליך יזרח יהוה וכבודו עליך יראה,60,10.2412569415,-0.6755337074,245.9350449885,-0.4686838064,-1.1442175138,False,32.69
Isa.60.3,והלכו גוים לאורך ומלכים לנגה זרחך,60,49.6517357695,-0.1017544169,77.279569324,-0.5629287648,-0.6646831817,False,47.87
Isa.60.4,שאי סביב עיניך וראי כלם נקבצו באו לך בניך מרחוק יבאו ובנתיך על צד תאמנה,60,81.5761890366,-0.220077609,13176.7883792597,-0.3185200998,-0.5385977088,False,50.81
Isa.60.5,אז תראי ונהרת ופחד ורחב לבבך כי יהפך עליך המון ים חיל גוים יבאו לך,60,121.9973041238,-0.0370329578,1319.2455948789,-0.7601497957,-0.7971827535,False,44.69
Isa.60.6,שפעת גמלים תכסך בכרי מדין ועיפה כלם משבא יבאו זהב ולבונה ישאו ותהלת יהוה יבשרו,60,225.4785001888,1.8037945746,135190.6423458776,0.3323735314,2.136168106,False,86.83
Isa.60.7,כל צאן קדר יקבצו לך אילי נביות ישרתונך יעלו על רצון מזבחי ובית תפארתי אפאר,60,142.3824966423,0.1131373151,50489.9961818138,-0.4284757903,-0.3153384752,False,53.91
Isa.60.8,מי אלה כעב תעופינה וכיונים אל ארבתיהם,60,130.1149403952,-0.1320002342,295170.4830946997,1.7474390066,1.6154387724000001,False,83.19
Isa.60.9,כי לי איים יקוו ואניות תרשיש בראשנה להביא בניך מרחוק כספם וזהבם אתם לשם יהוה אלה,60,62.3228438439,-1.4272134532,5708.5056460545,-0.8208208329,-2.2480342861000002,False,1.01
Isa.60.10,ובנו בני נכר חמתיך ומלכיהם ישרתונך כי בקצפי הכיתיך וברצוני רחמתיך,60,124.7376688679,0.1331155698,125997.1552417861,0.3491973563,0.4823129261,False,65.69
Isa.60.11,ופתחו שעריך תמיד יומם ולילה לא יסגרו להביא אליך חיל גוים ומלכיהם נהוגים,60,226.0522921285,0.8991509622,457.8380888469,-0.5592545808,0.3398963814,False,63.9
Isa.60.12,כי הגוי והממלכה אשר לא יעבדוך יאבדו והגוים חרב יחרבו,60,36.7692428325,-1.2900411064,1720.4882947473,-0.5339485462,-1.8239896526,False,8.21
Isa.60.13,כבוד הלבנון אליך יבוא ברוש תדהר ותאשור יחדו לפאר מקום מקדשי ומקום רגלי אכבד,60,271.1243810665,1.3850564737,5668.7708031224,1.0889741077,2.4740305814,False,89.39
Isa.60.14,והלכו אליך שחוח בני מעניך והשתחוו על כפות רגליך כל מנאציך וקראו לך עיר יהוה ציון,60,86.7856161243,-0.4992352725,5790.7934340072,0.2761904965,-0.223044776,False,55.69
Isa.60.15,תחת היותך עזובה ושנואה ואין עובר ושמתיך לגאון עולם משוש דור ודור,60,135.2921305954,-0.1866902383,3186.573436528,-0.6517273055,-0.8384175438,False,43.3
Isa.60.16,וינקת חלב גוים ושד מלכים תינקי וידעת כי אני יהוה מושיעך וגאלך אביר יעקב,60,101.3165620737,-0.8167286725,9100.126513751,1.3196142175,0.502885545,False,66.23
Isa.60.17,תחת הנחשת אביא זהב ותחת הברזל אביא כסף ותחת העצים נחשת ותחת האבנים ברזל ושמתי פק,60,142.8284375617,1.14029545,1036.0945228707,-0.9260940851,0.21420136489999997,False,62.2
Isa.60.18,לא ישמע עוד חמס בארצך שד ושבר בגבוליך וקראת ישועה חומתיך ושעריך תהלה,60,126.8980827051,0.7980282838,7360.786209875,0.9644183842,1.762446668,False,84.59
Isa.60.19,לא יהיה לך עוד השמש לאור יומם ולנגה הירח לא יאיר לך והיה לך יהוה לאור עולם ואלהי,60,86.5073100818,-0.1263453782,433.3025821545,-0.7318857238,-0.8582311020000001,False,42.76
Isa.60.20,לא יבוא עוד שמשך וירחך לא יאסף כי יהוה יהיה לך לאור עולם ושלמו ימי אבלך,60,58.962290647,-0.8277457708,1465.6292662874,-0.2378753574,-1.0656211282,False,35.4
Isa.60.21,ועמך כלם צדיקים לעולם יירשו ארץ נצר מטעו מטעי מעשה ידי להתפאר,60,41.7235911478,-0.6838453353,1211.2306489642,-0.3794187659,-1.0632641012000001,False,35.63
Isa.60.22,הקטן יהיה לאלף והצעיר לגוי עצום אני יהוה בעתה אחישנה,60,157.1346619342,1.7986719698,43.1581047862,-0.798478166,1.0001938038,False,72.81
