verse_id,text,raw_ppl_gpt,raw_ppl_dicta,rare_ratio,disc_ppl_gpt,disc_ppl_dicta,global_z_gpt,global_z_dicta,CFI_mag,p_val_gpt,p_val_dicta,p_adj_gpt,p_adj_dicta,Strict_Shared_Seam,p_val_cfi,p_adj_cfi,Significant_CFI_Seam,cfi_percentile,chapter,Regime_ID,Is_Regime_Change
Lev.8.19,וישחט ויזרק משה את הדם על המזבח סביב,55.76079128080673,1453.799798668698,0.0,55.76079128080673,1453.799798668698,0.14385366997053783,-0.08479601027257774,0.14385366997053783,0.44280801053402574,0.5337882172705012,0.7081065677668773,0.5396339731824624,False,0.9897064062473847,1.0,False,78.46,8,1,False
Lev.8.20,ואת האיל נתח לנתחיו ויקטר משה את הראש ואת הנתחים ואת הפדר,225.4934454813965,2264.19251878035,0.25,150.32896365426433,1509.4616791869,1.3660829207326834,-0.08423216728595592,1.3660829207326834,0.08595646917521993,0.5335640783684161,0.7081065677668773,0.5396339731824624,False,0.39333592030766884,1.0,False,94.76,8,1,False
Lev.8.21,ואת הקרב ואת הכרעים רחץ במים ויקטר משה את כל האיל המזבחה עלה הוא לריח ניחח אשה הוא ליהוה כאשר צוה יהוה את משה,18.27393732571903,1964.9940626312477,0.041666666666666664,16.86824983912526,1813.840673198075,-0.35880595211436395,-0.08114887294788396,0.0,0.6401298701840316,0.5323382205878344,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.22,ויקרב את האיל השני איל המלאים ויסמכו אהרן ובניו את ידיהם על ראש האיל,14.202876699757484,434.96804758147476,0.07142857142857142,12.427517112287799,380.5970416337904,-0.4161993995855011,-0.09566732547328265,0.0,0.6613679504704675,0.5381076038340645,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.23,וישחט ויקח משה מדמו ויתן על תנוך אזן אהרן הימנית ועל בהן ידו הימנית ועל בהן רגלו הימנית,20.625351355287457,1088.3176016974687,0.05555555555555555,18.56281621975871,979.4858415277218,-0.3369048352186159,-0.08960070956949305,0.0,0.6319056798896684,0.5356977397392152,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.24,ויקרב את בני אהרן ויתן משה מן הדם על תנוך אזנם הימנית ועל בהן ידם הימנית ועל בהן רגלם הימנית ויזרק משה את הדם על המזבח סביב,5.6199379580484266,324.2179500049392,0.0,5.6199379580484266,324.2179500049392,-0.5041827259030697,-0.09623843365559859,0.0,0.6929335109586376,0.5383343965894596,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.25,ויקח את החלב ואת האליה ואת כל החלב אשר על הקרב ואת יתרת הכבד ואת שתי הכלית ואת חלבהן ואת שוק הימין,28.51139660785613,435.183172874338,0.045454545454545456,26.135446890534787,398.9179084681432,-0.2390337388576713,-0.09548173899691477,0.0,0.5944602894511313,0.5380339029221045,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.26,ומסל המצות אשר לפני יהוה לקח חלת מצה אחת וחלת לחם שמן אחת ורקיק אחד וישם על החלבים ועל שוק הימין,35.36281886135316,1269.7924609955598,0.14285714285714285,27.50441466994135,987.6163585521022,-0.22134076223194116,-0.08951834916486555,0.0,0.5875864433512166,0.5356650141994077,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.27,ויתן את הכל על כפי אהרן ועל כפי בניו וינף אתם תנופה לפני יהוה,20.153806388698605,112.09200763123107,0.07142857142857142,17.63458059011128,98.0805066773272,-0.34890164883656766,-0.09852915776060202,0.0,0.6364184263576362,0.5392439399736989,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.28,ויקח משה אתם מעל כפיהם ויקטר המזבחה על העלה מלאים הם לריח ניחח אשה הוא ליהוה,81.13220763273671,8766.963751113593,0.0625,72.11751789576596,7792.856667656528,0.3552532266477473,-0.020582715211392447,0.3552532266477473,0.3611999463522574,0.5082107355953478,0.7081065677668773,0.5396339731824624,False,0.9388473049612426,1.0,False,84.28,8,1,False
Lev.8.29,ויקח משה את החזה ויניפהו תנופה לפני יהוה מאיל המלאים למשה היה למנה כאשר צוה יהוה את משה,29.95765971088468,681.1732144503693,0.05555555555555555,26.96189373979621,613.0558930053323,-0.228352475933624,-0.09331256685205443,0.0,0.5903138839429146,0.537172375630248,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.30,ויקח משה משמן המשחה ומן הדם אשר על המזבח ויז על אהרן על בגדיו ועל בניו ועל בגדי בניו אתו ויקדש את אהרן את בגדיו ואת בניו ואת בגדי בניו אתו,9.318412156609357,11.800021217154761,0.0,9.318412156609357,11.800021217154761,-0.456382464618344,-0.09940316068964672,0.0,0.6759425134322776,0.5395909133362099,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.31,ויאמר משה אל אהרן ואל בניו בשלו את הבשר פתח אהל מועד ושם תאכלו אתו ואת הלחם אשר בסל המלאים כאשר צויתי לאמר אהרן ובניו יאכלהו,22.314975228017126,61.158246069587335,0.0,22.314975228017126,61.158246069587335,-0.2884107343144171,-0.0989031723914424,0.0,0.6134838240613597,0.5393924249727936,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.32,והנותר בבשר ובלחם באש תשרפו,197.43594821453308,318828.41159443674,0.4,109.68663789696282,177126.89533024264,0.8408085275318721,1.694735006852047,1.8918471723213064,0.20022760454974592,0.0450628508262312,0.7081065677668773,0.5396339731824624,False,0.16703651100143427,1.0,False,96.04,8,1,False
Lev.8.33,ומפתח אהל מועד לא תצאו שבעת ימים עד יום מלאת ימי מלאיכם כי שבעת ימים ימלא את ידכם,42.38254175946759,7.229261580287759,0.1111111111111111,34.67662507592803,5.914850383871802,-0.12864482520780623,-0.09946277621590141,0.0,0.5511806522034306,0.5396145792093097,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.34,כאשר עשה ביום הזה צוה יהוה לעשת לכפר עליכם,74.66109905532085,383.56469751832464,0.0,74.66109905532085,383.56469751832464,0.38812728159530846,-0.09563726375165872,0.38812728159530846,0.3489609218085838,0.5380956656806377,0.7081065677668773,0.5396339731824624,False,0.9274453636428217,1.0,False,85.1,8,1,False
Lev.8.35,ופתח אהל מועד תשבו יומם ולילה שבעת ימים ושמרתם את משמרת יהוה ולא תמותו כי כן צויתי,15.208347195790436,119.46143279403671,0.0,15.208347195790436,119.46143279403671,-0.38025906380282287,-0.09831257353588392,0.0,0.64812344022583,0.5391579528438638,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.8.36,ויעש אהרן ובניו את כל הדברים אשר צוה יהוה ביד משה,24.81767736463109,3.117589956634449,0.0,24.81767736463109,3.117589956634449,-0.25606501291002376,-0.0994911118678587,0.0,0.6010496814219883,0.5396258277053434,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,8,1,False
Lev.9.1,ויהי ביום השמיני קרא משה לאהרן ולבניו ולזקני ישראל,13.386131492464603,617.2704904239095,0.1111111111111111,10.952289402925583,505.0394921650168,-0.4352657134695939,-0.09440674997139815,0.0,0.6683152155435459,0.53760697297307,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.2,ויאמר אל אהרן קח לך עגל בן בקר לחטאת ואיל לעלה תמימם והקרב לפני יהוה,10.342099418797691,32.99712861159707,0.0,10.342099418797691,32.99712861159707,-0.44315200362838025,-0.09918843850940852,0.0,0.6711721037520987,0.5395056728386326,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.3,ואל בני ישראל תדבר לאמר קחו שעיר עזים לחטאת ועגל וכבש בני שנה תמימם לעלה,15.810461702974449,122.30760213182081,0.13333333333333333,12.48194344971667,96.5586332619638,-0.415495976224894,-0.09854457401394792,0.0,0.6611105699200897,0.5392500603836193,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.4,ושור ואיל לשלמים לזבח לפני יהוה ומנחה בלולה בשמן כי היום יהוה נראה אליכם,37.705421706227874,1064.6782460490574,0.07142857142857142,32.99224399294939,931.5934652929253,-0.15041430406499443,-0.09008584913361206,0.0,0.5597811216776589,0.535890502875154,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.5,ויקחו את אשר צוה משה אל פני אהל מועד ויקרבו כל העדה ויעמדו לפני יהוה,29.612638208965535,73.11868775642907,0.0,29.612638208965535,73.11868775642907,-0.19409340816058493,-0.09878201566624302,0.0,0.5769486284957199,0.5393443259676381,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.6,ויאמר משה זה הדבר אשר צוה יהוה תעשו וירא אליכם כבוד יהוה,14.109780775305119,2.6959573753336477,0.0,14.109780775305119,2.6959573753336477,-0.394457286939882,-0.09949538291604616,0.0,0.6533782719151677,0.5396275231945014,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.7,ויאמר משה אל אהרן קרב אל המזבח ועשה את חטאתך ואת עלתך וכפר בעדך ובעד העם ועשה את קרבן העם וכפר בעדם כאשר צוה יהוה,13.898711272048361,14.440857567985331,0.08,11.981647648317553,12.449015144814942,-0.42196195888223786,-0.0993965865194774,0.0,0.6634736078584205,0.5395883035464679,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.8,ויקרב אהרן אל המזבח וישחט את עגל החטאת אשר לו,22.736237519758536,522.4030036142739,0.0,22.736237519758536,522.4030036142739,-0.2829662059674364,-0.09423086130104341,0.0,0.6113986287761762,0.5375371149677066,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.9,ויקרבו בני אהרן את הדם אליו ויטבל אצבעו בדם ויתן על קרנות המזבח ואת הדם יצק אל יסוד המזבח,35.46465334373986,113.05686135353852,0.05263157894736842,32.087067311002734,102.2895412246301,-0.16211309648126343,-0.09848652113769507,0.0,0.564391603441628,0.5392270127508383,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.10,ואת החלב ואת הכלית ואת היתרת מן הכבד מן החטאת הקטיר המזבחה כאשר צוה יהוה את משה,38.93333907733338,1143.4840837672077,0.058823529411764705,34.835092858666705,1023.1173381075016,-0.12659673699265328,-0.08915873180817256,0.0,0.5503702101676361,0.5355221190211719,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.11,ואת הבשר ואת העור שרף באש מחוץ למחנה,153.28852501294946,80.76221499931555,0.0,153.28852501294946,80.76221499931555,1.404333236576004,-0.09870458836431159,1.404333236576004,0.08010982074730821,0.5393135871644731,0.7081065677668773,0.5396339731824624,False,0.37303765239431746,1.0,False,94.88,9,1,False
Lev.9.12,וישחט את העלה וימצאו בני אהרן אליו את הדם ויזרקהו על המזבח סביב,22.03306582949003,481.6158589401528,0.07692307692307693,19.09532371889136,417.4004110814658,-0.33002253829613887,-0.09529451518455483,0.0,0.6293085338925163,0.5379595504607978,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.13,ואת העלה המציאו אליו לנתחיה ואת הראש ויקטר על המזבח,343.27765186608644,10366.086735337809,0.2,245.19832276149035,7404.347668098436,2.5922048049962947,-0.02451822857531232,2.5922048049962947,0.004768149095657192,0.5097803781075818,0.18725618311984318,0.5396339731824624,False,0.034743496501475964,1.0,False,97.44,9,1,False
Lev.9.14,וירחץ את הקרב ואת הכרעים ויקטר על העלה המזבחה,38.95702576224948,23733.817725128447,0.1111111111111111,31.87393016911321,19418.578138741454,-0.1648677489473434,0.09718336554016467,0.09718336554016467,0.5654759612043194,0.46129038894298907,0.7081065677668773,0.5396339731824624,False,0.9952888292745823,1.0,False,76.48,9,1,False
Lev.9.15,ויקרב את קרבן העם ויקח את שעיר החטאת אשר לעם וישחטהו ויחטאהו כראשון,24.218501390715595,9893.124394212477,0.23076923076923078,16.570553583121196,6768.979848671694,-0.36265347356686334,-0.03095436917231974,0.0,0.6415681202315492,0.5123470348286723,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.16,ויקרב את העלה ויעשה כמשפט,35.59222103774807,4726.897017910989,0.2,25.423015026962908,3376.355012793564,-0.2482414357072398,-0.06532093570115616,0.0,0.5980261957945205,0.5260407631694621,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.17,ויקרב את המנחה וימלא כפו ממנה ויקטר על המזבח מלבד עלת הבקר,28.676470858184185,1422.7578512635127,0.0,28.676470858184185,1422.7578512635127,-0.2061927338746834,-0.08511045858392746,0.0,0.5816798182848504,0.5339132121343801,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.18,וישחט את השור ואת האיל זבח השלמים אשר לעם וימצאו בני אהרן את הדם אליו ויזרקהו על המזבח סביב,24.806810224070556,290.189888817973,0.05263157894736842,22.444256869397172,262.5527565495946,-0.2867398571078953,-0.09686308892280797,0.0,0.6128442415576041,0.5385824391511193,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.19,ואת החלבים מן השור ומן האיל האליה והמכסה והכלית ויתרת הכבד,542.8336924399218,34390.00501913287,0.2727272727272727,351.2453304023024,22252.35618885068,3.962790187386278,0.12588893323427958,3.9647892873084487,3.703944038928202e-05,0.449909921489686,0.003535208810488139,0.5396339731824624,False,0.000385959912940623,0.025503043478153475,True,98.6,9,1,False
Lev.9.20,וישימו את החלבים על החזות ויקטר החלבים המזבחה,35.095663427897094,82609.42249483187,0.125,28.076530742317676,66087.5379958655,-0.21394655146377622,0.5699299824959168,0.5699299824959168,0.5847056311136118,0.28436259415811954,0.7081065677668773,0.5396339731824624,False,0.8500925165048145,1.0,False,88.47,9,1,False
Lev.9.21,ואת החזות ואת שוק הימין הניף אהרן תנופה לפני יהוה כאשר צוה משה,29.5832400050722,58.00563680283664,0.15384615384615385,22.622477650937565,44.35725167275743,-0.28443647483005935,-0.09907336288394342,0.0,0.6119620450395448,0.5394599893230497,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.22,וישא אהרן את ידו ידיו אל העם ויברכם וירד מעשת החטאת והעלה והשלמים,64.16696619481772,6636.781359409806,0.07692307692307693,55.61137070217536,5751.877178155166,0.14192251070959894,-0.04125740245301434,0.14192251070959894,0.4435706066591799,0.5164546539736803,0.7081065677668773,0.5396339731824624,False,0.9899795431784961,1.0,False,78.23,9,1,False
Lev.9.23,ויבא משה ואהרן אל אהל מועד ויצאו ויברכו את העם וירא כבוד יהוה אל כל העם,9.843110553701775,14.764121216551747,0.0,9.843110553701775,14.764121216551747,-0.4496010950237005,-0.0993731349883814,0.0,0.6735009508076996,0.5395789938305591,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.9.24,ותצא אש מלפני יהוה ותאכל על המזבח את העלה ואת החלבים וירא כל העם וירנו ויפלו על פניהם,5.34614822020787,195.32868498079858,0.05555555555555555,4.811533398187083,175.79581648271872,-0.5146308045188869,-0.09774191823547343,0.0,0.6965944825321642,0.5389313855207114,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,9,1,False
Lev.10.1,ויקחו בני אהרן נדב ואביהוא איש מחתתו ויתנו בהן אש וישימו עליה קטרת ויקרבו לפני יהוה אש זרה אשר לא צוה אתם,6.040356219500189,77.31790290635625,0.045454545454545456,5.536993201208507,70.87474433082657,-0.5052547304206865,-0.09880474633490034,0.0,0.6933100329628473,0.5393533500466958,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.2,ותצא אש מלפני יהוה ותאכל אותם וימתו לפני יהוה,7.43311108470773,16.641981994709855,0.0,7.43311108470773,16.641981994709855,-0.48074869755633115,-0.09935411265892075,0.0,0.6846524419695995,0.5395714423894094,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.3,ויאמר משה אל אהרן הוא אשר דבר יהוה לאמר בקרבי אקדש ועל פני כל העם אכבד וידם אהרן,11.592296096091529,165.52186458155464,0.1111111111111111,9.48460589680216,135.42698011218107,-0.4542345236625323,-0.09815084594423398,0.0,0.6751699814806392,0.5390937434117118,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.4,ויקרא משה אל מישאל ואל אלצפן בני עזיאל דד אהרן ויאמר אלהם קרבו שאו את אחיכם מאת פני הקדש אל מחוץ למחנה,22.38574084413881,630.3381292382765,0.13636363636363635,17.588796377537637,495.2656729729315,-0.3494933786165367,-0.0945057566767531,0.0,0.6366405295446188,0.5376462951262102,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.5,ויקרבו וישאם בכתנתם אל מחוץ למחנה כאשר דבר משה,63.48296599652477,2930.9514252175827,0.2222222222222222,43.94974568990176,2029.1202174583266,-0.008796053937429047,-0.07896813704632573,0.0,0.5035090725664525,0.5314710165766263,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.6,ויאמר משה אל אהרן ולאלעזר ולאיתמר בניו ראשיכם אל תפרעו ובגדיכם לא תפרמו ולא תמתו ועל כל העדה יקצף ואחיכם כל בית ישראל יבכו את השרפה אשר שרף יהוה,10.932062982793353,4914.272074786698,0.3103448275862069,6.745315457468239,3032.2104291237074,-0.4896379878223906,-0.06880704698736549,0.0,0.6878049548378403,0.5274283956500354,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.7,ומפתח אהל מועד לא תצאו פן תמתו כי שמן משחת יהוה עליכם ויעשו כדבר משה,24.349952937210592,73.97030472764621,0.06666666666666667,21.485252591656405,65.26791593615842,-0.2991343345567348,-0.09886154231157403,0.0,0.6175812251036886,0.5393758979698353,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.8,וידבר יהוה אל אהרן לאמר,6.156899414008866,6.4008023692664,0.0,6.156899414008866,6.4008023692664,-0.49724286462061895,-0.09945785362585867,0.0,0.6904911013471235,0.5396126250694775,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.9,יין ושכר אל תשת אתה ובניך אתך בבאכם אל אהל מועד ולא תמתו חקת עולם לדרתיכם,16.70312164543961,325.6050357188171,0.0625,14.847219240390764,289.4266984167263,-0.38492639678896073,-0.09659086161924589,0.0,0.6498540259270853,0.5384743430342833,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.10,ולהבדיל בין הקדש ובין החל ובין הטמא ובין הטהור,29.80052482076242,17.414178908834437,0.2222222222222222,20.631132568220135,12.055970013808457,-0.3101732544185134,-0.09940056798288611,0.0,0.6217853959486573,0.5395898840932797,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.11,ולהורת את בני ישראל את כל החקים אשר דבר יהוה אליהם ביד משה,42.45831446524088,193.91668603161295,0.07692307692307693,36.797205869875434,168.06112789406458,-0.10123776202875318,-0.09782026898240859,0.0,0.5403191395356673,0.5389624938746181,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.12,וידבר משה אל אהרן ואל אלעזר ואל איתמר בניו הנותרים קחו את המנחה הנותרת מאשי יהוה ואכלוה מצות אצל המזבח כי קדש קדשים הוא,16.921998694308453,63.24919273803209,0.041666666666666664,15.620306487053957,58.383870219721935,-0.37493477040401296,-0.09893127622750823,0.0,0.6461455104185361,0.5394035820635711,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.13,ואכלתם אתה במקום קדש כי חקך וחק בניך הוא מאשי יהוה כי כן צויתי,49.03551082745266,2378.633539517059,0.07142857142857142,42.90607197402108,2081.304347077427,-0.02228482623561308,-0.07843952293511057,0.0,0.5088896236062096,0.5312607821961055,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.14,ואת חזה התנופה ואת שוק התרומה תאכלו במקום טהור אתה ובניך ובנתיך אתך כי חקך וחק בניך נתנו מזבחי שלמי בני ישראל,24.422938305792577,781.5568117798126,0.045454545454545456,22.38769344697653,716.4270774648282,-0.28747090083720317,-0.09226543878462919,0.0,0.6131241100929307,0.5367564264691774,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.15,שוק התרומה וחזה התנופה על אשי החלבים יביאו להניף תנופה לפני יהוה והיה לך ולבניך אתך לחק עולם כאשר צוה יהוה,10.818173953074123,125.56584144259115,0.09523809523809523,9.087266120582264,105.47530681177656,-0.45936986978161987,-0.09845425001126867,0.0,0.6770157093684279,0.5392142007003801,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.16,ואת שעיר החטאת דרש דרש משה והנה שרף ויקצף על אלעזר ועל איתמר בני אהרן הנותרם לאמר,103.7374664072393,537.629001196801,0.058823529411764705,92.8177331012141,481.0364747550325,0.622789416532613,-0.09464989542207972,0.622789416532613,0.26671145703029314,0.5377035415588348,0.7081065677668773,0.5396339731824624,False,0.8237128204650944,1.0,False,89.76,10,1,False
Lev.10.17,מדוע לא אכלתם את החטאת במקום הקדש כי קדש קדשים הוא ואתה נתן לכם לשאת את עון העדה לכפר עליהם לפני יהוה,11.163373401627629,7.873455074887943,0.0,11.163373401627629,7.873455074887943,-0.4325375964815375,-0.09944293596781217,0.0,0.6673246333998911,0.5396067031425447,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.18,הן לא הובא את דמה אל הקדש פנימה אכול תאכלו אתה בקדש כאשר צויתי,57.94211109099352,534.8467967399869,0.14285714285714285,45.06608640410607,415.9919530199898,0.005631889846119929,-0.09530878256453769,0.005631889846119929,0.4977532128991597,0.5379652165326132,0.7081065677668773,0.5396339731824624,False,0.9999841410341354,1.0,False,69.97,10,1,False
Lev.10.19,וידבר אהרן אל משה הן היום הקריבו את חטאתם ואת עלתם לפני יהוה ותקראנה אתי כאלה ואכלתי חטאת היום הייטב בעיני יהוה,20.14519278982419,385.41185430022233,0.13636363636363635,15.828365763433291,302.8235998073176,-0.37224574589290166,-0.09645515386339529,0.0,0.6451450554554322,0.5384204550870126,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.10.20,וישמע משה וייטב בעיניו,10.345238793213772,2531.325918144535,0.0,10.345238793213772,2531.325918144535,-0.44311142935117753,-0.0738809003317698,0.0,0.6711574306958009,0.5294474231820739,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,10,1,False
Lev.11.1,וידבר יהוה אל משה ואל אהרן לאמר אלהם,5.412090695999961,7.368706690024332,0.0,5.412090695999961,7.368706690024332,-0.506869010273283,-0.09944804896137555,0.0,0.693876634501067,0.5396087328705996,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.2,דברו אל בני ישראל לאמר זאת החיה אשר תאכלו מכל הבהמה אשר על הארץ,4.336725001649237,1.5808914617197092,0.0,4.336725001649237,1.5808914617197092,-0.5207673798189177,-0.09950667829610087,0.0,0.6987355851987004,0.5396320071475605,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.3,כל מפרסת פרסה ושסעת שסע פרסת מעלת גרה בבהמה אתה תאכלו,12.734894902063196,9547.872048159064,0.18181818181818182,9.338922928179677,7001.772835316647,-0.4561173768584796,-0.028596225831984984,0.0,0.6758472124221694,0.511406688897618,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.4,אך את זה לא תאכלו ממעלי הגרה וממפריסי הפרסה את הגמל כי מעלה גרה הוא ופרסה איננו מפריס טמא הוא לכם,7.447501015400492,1396.3427952824231,0.19047619047619047,5.393017976669322,1011.1447827907202,-0.5071155121869018,-0.08928001124186151,0.0,0.6939631142824216,0.5355703103290584,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.5,ואת השפן כי מעלה גרה הוא ופרסה לא יפריס טמא הוא לכם,6.475594658160108,747.868641782475,0.16666666666666666,4.8566959936200815,560.9014813368564,-0.5140471087172955,-0.09384087992676346,0.0,0.6963904725071954,0.5373822212688583,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.6,ואת הארנבת כי מעלת גרה הוא ופרסה לא הפריסה טמאה הוא לכם,4.525003190878297,523.3513544180732,0.16666666666666666,3.393752393158723,392.51351581355493,-0.5329546588562365,-0.0955466141295593,0.0,0.7029675163887636,0.5380596665666945,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.7,ואת החזיר כי מפריס פרסה הוא ושסע שסע פרסה והוא גרה לא יגר טמא הוא לכם,12.027474620205675,367.6843156620876,0.0625,10.691088551293934,326.8305028107445,-0.4386415566647808,-0.09621196905248028,0.0,0.6695393597241243,0.5383238875064601,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.8,מבשרם לא תאכלו ובנבלתם לא תגעו טמאים הם לכם,6.778968256980398,2434.5294351098773,0.1111111111111111,5.546428573893052,1991.887719635354,-0.5051327846518567,-0.07934529431403664,0.0,0.6932672120103074,0.5316210099063023,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.9,את זה תאכלו מכל אשר במים כל אשר לו סנפיר וקשקשת במים בימים ובנחלים אתם תאכלו,16.765781446557895,435.10626689726394,0.0625,14.902916841384796,386.7611261309013,-0.38420654321218495,-0.0956048846110573,0.0,0.6495873154834357,0.5380828071921147,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.10,וכל אשר אין לו סנפיר וקשקשת בימים ובנחלים מכל שרץ המים ומכל נפש החיה אשר במים שקץ הם לכם,9.354617979381883,932.597187971972,0.05263157894736842,8.463701981345514,843.7784081651175,-0.46742901179074875,-0.09097539694659186,0.0,0.6799035150130674,0.5362439298178646,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.11,ושקץ יהיו לכם מבשרם לא תאכלו ואת נבלתם תשקצו,17.782996200357243,13558.389273930923,0.1111111111111111,14.549724163928651,11093.227587761663,-0.38877131813283317,0.012849338812427284,0.012849338812427284,0.6512773400899388,0.49487399652814223,0.7081065677668773,0.5396339731824624,False,0.9999174506534265,1.0,False,70.78,11,1,False
Lev.11.12,כל אשר אין לו סנפיר וקשקשת במים שקץ הוא לכם,11.331503804468907,3218.3697002798112,0.0,11.331503804468907,3218.3697002798112,-0.43036462547937493,-0.06692129324604737,0.0,0.6665347882514222,0.5266778192616327,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.13,ואת אלה תשקצו מן העוף לא יאכלו שקץ הם את הנשר ואת הפרס ואת העזניה,44.22004234427703,4321.798962636163,0.13333333333333333,34.91055974548187,3411.9465494496026,-0.12562137885455588,-0.06496040102033382,0.0,0.5499841804306894,0.5258972354817716,0.7081065677668773,0.5396339731824624,False,1.0,1.0,False,34.87,11,1,False
Lev.11.14,ואת הדאה ואת האיה למינה,152.22847522585312,5031.553144239206,0.4,84.57137512547395,2795.307302355114,0.516210853394026,-0.07120682517117251,0.516210853394026,0.3028535753763084,0.5283834252465517,0.7081065677668773,0.5396339731824624,False,0.8752577867544384,1.0,False,87.66,11,1,False
