verse_id,text,raw_ppl_gpt,raw_ppl_dicta,rare_ratio,disc_ppl_gpt,disc_ppl_dicta,global_z_gpt,global_z_dicta,CFI_mag,p_val_gpt,p_val_dicta,p_adj_gpt,p_adj_dicta,Strict_Shared_Seam,p_val_cfi,p_adj_cfi,Significant_CFI_Seam,cfi_percentile,chapter,Regime_ID,Is_Regime_Change
Isa.2.2,והיה באחרית הימים נכון יהיה הר בית יהוה בראש ההרים ונשא מגבעות ונהרו אליו כל הגו,5.1727790949,7.3243127502,0.0625,4.598025862133333,6.5105002224,-0.5948428963416192,-0.2554587271529292,0.0,0.7240257546176501,0.6008155913869004,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.3,והלכו עמים רבים ואמרו לכו ונעלה אל הר יהוה אל בית אלהי יעקב וירנו מדרכיו ונלכה ב,2.875728074,2015.7243160576,0.17647058823529413,2.1255381416521737,1489.8831901295302,-0.6026540834187941,-0.24374871980237192,0.0,0.7266305832936601,0.5962872809171224,0.7271938628155932,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.4,ושפט בין הגוים והוכיח לעמים רבים וכתתו חרבותם לאתים וחניתותיהם למזמרות לא ישא גו,2.3818397466,2177.1772653187,0.42857142857142855,1.2825290943230767,1172.3262197869922,-0.605317353016411,-0.24625557090070557,0.0,0.7275159232689944,0.5972577998366962,0.7275159232689944,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.5,בית יעקב לכו ונלכה באור יהוה,12.8133367827,146.8760239572,0.0,12.8133367827,146.8760239572,-0.5688887409514296,-0.2543506567901115,0.0,0.7152841766911394,0.6003876661125906,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.6,כי נטשתה עמך בית יעקב כי מלאו מקדם ועננים כפלשתים ובילדי נכרים ישפיקו,124.6496701805,54791.3698823683,0.46153846153846156,64.81782849385999,28491.512338831515,-0.40459396599893427,-0.030593065825677602,0.0,0.6571120026891948,0.512202963883738,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.7,ותמלא ארצו כסף וזהב ואין קצה לאצרתיו ותמלא ארצו סוסים ואין קצה למרכבתיו,200.6926236074,1130.5643316793,0.15384615384615385,153.47082981742352,864.5491948135824,-0.12451767985397241,-0.24868521737410595,0.0,0.5495472985911296,0.5981978577464231,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.8,ותמלא ארצו אלילים למעשה ידיו ישתחוו לאשר עשו אצבעתיו,227.6375973323,75148.2890605316,0.1111111111111111,186.2489432718818,61484.963776798584,-0.020963686801254565,0.22986309700352903,0.22986309700352903,0.5083626884799185,0.4090990764228077,0.7266815425440653,0.6008320478370451,False,0.9739273945687464,1.0,False,74.98,2,1,False
Isa.2.9,וישח אדם וישפל איש ואל תשא להם,286.2382736961,16339.0297144727,0.2857142857142857,182.1516287157,10397.564363755355,-0.03390809507768452,-0.173429903277504,0.0,0.51352478101846,0.5688432390919331,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.10,בוא בצור והטמן בעפר מפני פחד יהוה ומהדר גאנו,422.413925198,160432.221533335,0.2222222222222222,292.44040975246156,111068.46106153961,0.31452085526875856,0.6212840269028159,0.6963599719136434,0.37656273966852793,0.26720638072631264,0.7266815425440653,0.6008320478370451,False,0.7846962292171136,1.0,False,85.13,2,1,False
Isa.2.11,עיני גבהות אדם שפל ושח רום אנשים ונשגב יהוה לבדו ביום ההוא,138.082218331,459.8256332005,0.16666666666666666,103.56166374825001,344.86922490037506,-0.28219281401246904,-0.2527876633130305,0.0,0.6111021659511953,0.5997838492953832,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
